Lac-Huron,8138186,lachuron,Lac-Huron,10902,0,[]
Saint-Eugène-de-Ladrière,8138187,sainteugenedeladriere,Saint-Eugène-de-Ladrière,10075,0,[]
Saint-Valérien,8138188,saintvalerien,Saint-Valérien,10060,0,[]
Saint-Narcisse-de-Rimouski,8138189,saintnarcissederimouski,Saint-Narcisse-de-Rimouski,10015,0,[]
Saint-Anaclet-de-Lessard,8138190,saintanacletdelessard,Saint-Anaclet-de-Lessard,10030,0,[]
Saint-Marcellin,8138191,saintmarcellin,Saint-Marcellin,10025,0,[]
Saint-Fabien,8138192,saintfabien,Saint-Fabien,10070,2,"[{'name': 'Les Rêves et...veillées', 'type': 'restaurant'}, {'name': 'Manoir Pub', 'type': 'pub'}]"
Rimouski,8138193,rimouski,Rimouski,10043,21,"[{'name': 'L’Octant - Microbrasserie Inc.', 'type': 'bar'}, {'name': 'Café Bistro Le Saint-Louis', 'type': 'restaurant'}, {'name': 'La Réserve Bistro', 'type': 'restaurant'}, {'name': 'Presto Pizzeria', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Chez Saint-Pierre', 'type': 'restaurant'}, {'name': 'Au vieux Bicois', 'type': 'restaurant'}, {'name': 'Auberge des Îles du Bic', 'type': 'restaurant'}, {'name': 'Restaurant Chez Oeufs', 'type': 'restaurant'}, {'name': 'Parfum de Corée', 'type': 'restaurant'}, {'name': 'restaurant Pacini', 'type': 'restaurant'}, {'name': 'Unique Sushi', 'type': 'restaurant'}, {'name': 'Le Narval', 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Chez Dan Pizzeria', 'type': 'restaurant'}, {'name': ""Resto-Bar l'Éclair"", 'type': 'restaurant'}, {'name': 'Macaronibar', 'type': 'restaurant'}, {'name': 'Chef Fred - Poutinerie', 'type': 'restaurant'}, {'name': 'Rétro 50', 'type': 'restaurant'}, {'name': 'Le Bien, le Malt', 'type': 'pub'}, {'name': ""L'Irlandais"", 'type': 'pub'}]"
Petit-Mécatina,8145537,petitmecatina,Petit-Mécatina,98912,0,[]
Lac-Jérôme,8146388,lacjerome,Lac-Jérôme,98904,0,[]
Sault-au-Cochon,8146885,saultaucochon,Sault-au-Cochon,21902,0,[]
Mont-Élie,8147782,montelie,Mont-Élie,15902,0,[]
Sagard,8147783,sagard,Sagard,15904,0,[]
Routhierville,8150455,routhierville,Routhierville,7902,0,[]
Saint-Vianney,8150456,saintvianney,Saint-Vianney,7075,0,[]
Saint-Tharcisius,8150929,sainttharcisius,Saint-Tharcisius,7070,0,[]
Saint-Alexandre-des-Lacs,8150930,saintalexandredeslacs,Saint-Alexandre-des-Lacs,7065,0,[]
Sainte-Marguerite-Marie,8150931,saintemargueritemarie,Sainte-Marguerite-Marie,7005,0,[]
Causapscal,8150932,causapscal,Causapscal,7018,4,"[{'name': 'Bar Laser', 'type': 'bar'}, {'name': 'Chez Mamie', 'type': 'restaurant'}, {'name': 'Cantine La Poutine Du Bonheur', 'type': 'restaurant'}, {'name': 'Restaurant St-Jacques', 'type': 'restaurant'}]"
Lac-Casault,8150933,laccasault,Lac-Casault,7908,0,[]
Ruisseau-des-Mineurs,8150934,ruisseaudesmineurs,Ruisseau-des-Mineurs,7910,0,[]
Coulée-des-Adolphe,8154702,couleedesadolphe,Coulée-des-Adolphe,4904,0,[]
Cap-Chat,8154704,capchat,Cap-Chat,4047,1,"[{'name': 'Valmont Plein air', 'type': 'restaurant'}]"
Larouche,8158183,larouche,Larouche,94265,0,[]
Saguenay,8158186,saguenay,Saguenay,94068,50,"[{'name': 'Benjy', 'type': 'bar'}, {'name': 'La P’tite Grenouille', 'type': 'bar'}, {'name': 'Bar terrasse St-Anne', 'type': 'bar'}, {'name': 'Le Magic Night', 'type': 'bar'}, {'name': ""L'Entrée Resto"", 'type': 'bar'}, {'name': ""Bar Resto L'Urbain"", 'type': 'bar'}, {'name': 'Paraduax', 'type': 'bar'}, {'name': 'Pizza Rodi 2 pour 1', 'type': 'restaurant'}, {'name': 'Sorrento Pizzeria', 'type': 'restaurant'}, {'name': ""Score's"", 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Le Coq Rôti', 'type': 'restaurant'}, {'name': 'Québec Resto', 'type': 'restaurant'}, {'name': 'Cora', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': ""L'Assorti"", 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Restaurant Chez Georges', 'type': 'restaurant'}, {'name': 'Restaurant Rouge Burger Bar', 'type': 'restaurant'}, {'name': 'Maria-Maria', 'type': 'restaurant'}, {'name': ""Mike's"", 'type': 'restaurant'}, {'name': 'Le Barillet', 'type': 'restaurant'}, {'name': 'La Voie Maltée', 'type': 'restaurant'}, {'name': 'Resto Roberto', 'type': 'restaurant'}, {'name': 'La ParizzA', 'type': 'restaurant'}, {'name': 'Opia', 'type': 'restaurant'}, {'name': 'Entrecôte Riverin', 'type': 'restaurant'}, {'name': 'La Piazzetta', 'type': 'restaurant'}, {'name': 'Charcuterie de la gare', 'type': 'restaurant'}, {'name': 'Joe Smokey', 'type': 'restaurant'}, {'name': 'Aki Thai', 'type': 'restaurant'}, {'name': 'Bistro D', 'type': 'restaurant'}, {'name': 'Le restaurant Chez Paulo', 'type': 'restaurant'}, {'name': 'chez Mamy', 'type': 'restaurant'}, {'name': 'Bonne Patate', 'type': 'restaurant'}, {'name': 'La Grange aux Hiboux', 'type': 'restaurant'}, {'name': 'Kaisa', 'type': 'restaurant'}, {'name': 'Pizza Maximum', 'type': 'restaurant'}, {'name': 'Toujours Mikes', 'type': 'restaurant'}, {'name': 'Chez Paulo', 'type': 'restaurant'}, {'name': 'Chez Paulo', 'type': 'restaurant'}, {'name': 'Maison Khmere', 'type': 'restaurant'}, {'name': 'La Belle et La Boeuf', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': 'La Belle et La Boeuf', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': ""Dooly's Chicoutimi"", 'type': 'pub'}, {'name': 'LA VOIE MALTÉE', 'type': 'pub'}, {'name': 'Billard Le Diable', 'type': 'pub'}, {'name': 'La Tour à Bières', 'type': 'pub'}]"
Saint-Ludger-de-Milot,8160414,saintludgerdemilot,Saint-Ludger-de-Milot,93080,0,[]
La Doré,8160415,ladore,La Doré,91050,0,[]
Saint-Félicien,8160416,saintfelicien,Saint-Félicien,91042,4,"[{'name': 'Au pied marin', 'type': 'restaurant'}, {'name': 'Ô mets chinois', 'type': 'restaurant'}, {'name': 'Restaurant Midas St-Félicien', 'type': 'restaurant'}, {'name': None, 'type': 'pub'}]"
Normandin,8160417,normandin,Normandin,92040,0,[]
Lac-Ashuapmushuan,8160418,lacashuapmushuan,Lac-Ashuapmushuan,91902,0,[]
Rivière-Mistassini,8160420,rivieremistassini,Rivière-Mistassini,92904,0,[]
Lac-Bouchette,8160578,lacbouchette,Lac-Bouchette,91005,1,"[{'name': 'La bonne franquette', 'type': 'restaurant'}]"
Roberval,8160826,roberval,Roberval,91025,9,"[{'name': 'La vache copine', 'type': 'restaurant'}, {'name': 'Le port dattache', 'type': 'restaurant'}, {'name': 'Le Draveur', 'type': 'restaurant'}, {'name': 'Emporte-Moi', 'type': 'restaurant'}, {'name': 'La bonne cuisine', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Capitaine Bob', 'type': 'restaurant'}, {'name': 'Yuzu sushi', 'type': 'restaurant'}]"
Saint-Prime,8160827,saintprime,Saint-Prime,91035,1,"[{'name': 'Bar St-Prime', 'type': 'bar'}]"
Rivière-Ojima,8161442,riviereojima,Rivière-Ojima,87904,0,[]
Réservoir-Dozois,8161780,reservoirdozois,Réservoir-Dozois,89910,0,[]
Ville-Marie,8163999,villemarie,Ville-Marie,85025,0,[]
Sainte-Marguerite,8164172,saintemarguerite,Sainte-Marguerite,26035,0,[]
Lévis,8164410,levis,Lévis,25213,64,"[{'name': ""Bar l'Escogriffe"", 'type': 'bar'}, {'name': None, 'type': 'bar'}, {'name': 'Music Hall', 'type': 'bar'}, {'name': 'Pub La Traverse - Le Corsaire', 'type': 'bar'}, {'name': 'Café Bar le Petit Prince', 'type': 'bar'}, {'name': 'Bar Le Xanthie', 'type': 'bar'}, {'name': 'Bar Billard Regi', 'type': 'bar'}, {'name': 'Taverne La Barricade', 'type': 'bar'}, {'name': 'Le Jackpot', 'type': 'bar'}, {'name': 'Bistro Le Clip', 'type': 'bar'}, {'name': 'La Boule', 'type': 'bar'}, {'name': 'Resto 2000', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': ""Les Délices d'Angkor"", 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Valentine', 'type': 'restaurant'}, {'name': 'Érablière du Cap', 'type': 'restaurant'}, {'name': 'Boston Pizza', 'type': 'restaurant'}, {'name': 'Cora Déjeuners et Dîners', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Les Bleuets Du Vire-Crêpe', 'type': 'restaurant'}, {'name': 'Resturant Denis de la jungle', 'type': 'restaurant'}, {'name': 'Quiznos', 'type': 'restaurant'}, {'name': 'Le Bistro Évolution', 'type': 'restaurant'}, {'name': 'Le Subtil St-Romuald', 'type': 'restaurant'}, {'name': ""L'intimiste"", 'type': 'restaurant'}, {'name': 'Fromagerie Victoria', 'type': 'restaurant'}, {'name': 'Au Grain de Folie Faim Bistro', 'type': 'restaurant'}, {'name': 'Cochon Dingue', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': ""Sushi d'Éli"", 'type': 'restaurant'}, {'name': ""L'Œil du dragon"", 'type': 'restaurant'}, {'name': 'Chez Victor', 'type': 'restaurant'}, {'name': 'Scores', 'type': 'restaurant'}, {'name': 'Sushi Taxi', 'type': 'restaurant'}, {'name': 'Le Théophile', 'type': 'restaurant'}, {'name': 'Chocolats Favoris', 'type': 'restaurant'}, {'name': 'Monsieur Bubble', 'type': 'restaurant'}, {'name': 'La Piazzetta St-Nicolas', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Barbies Resto Bar Grill', 'type': 'restaurant'}, {'name': 'Pizza Salvatoré', 'type': 'restaurant'}, {'name': 'Topla!', 'type': 'restaurant'}, {'name': 'Au Vieux Duluth', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Resto Délice', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Trésor Chinois', 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Thaï Zone', 'type': 'restaurant'}, {'name': 'Le petit Jalisco', 'type': 'restaurant'}, {'name': 'Resto chez Wilson', 'type': 'restaurant'}, {'name': ""L'Îlot - Galerie Art'chipel"", 'type': 'restaurant'}, {'name': 'Restaurant Lévina', 'type': 'restaurant'}, {'name': 'Au coin Chinois', 'type': 'restaurant'}, {'name': 'Corsaire Microbrasserie', 'type': 'pub'}, {'name': 'Le Blaxton', 'type': 'pub'}, {'name': 'Pub Azul', 'type': 'pub'}, {'name': ""Dooly's"", 'type': 'pub'}]"
Sainte-Hedwidge,8164878,saintehedwidge,Sainte-Hedwidge,91030,0,[]
Saint-François-de-Sales,8164879,saintfrancoisdesales,Saint-François-de-Sales,91015,1,"[{'name': None, 'type': 'restaurant'}]"
Chambord,8164880,chambord,Chambord,91020,3,"[{'name': None, 'type': 'restaurant'}, {'name': 'Le Relais du Bleuet', 'type': 'restaurant'}, {'name': 'La Fringale', 'type': 'restaurant'}]"
Notre-Dame-du-Portage,8166514,notredameduportage,Notre-Dame-du-Portage,12080,3,"[{'name': 'Auberge sur Mer', 'type': 'restaurant'}, {'name': 'Pizzeria des Battures', 'type': 'restaurant'}, {'name': 'Glacier des Battures', 'type': 'restaurant'}]"
Picard,8166516,picard,Picard,14902,0,[]
Frampton,8180107,frampton,Frampton,26005,1,"[{'name': 'Frampton Brasse - Ferme brassicole', 'type': 'pub'}]"
Saints-Anges,8180108,saintsanges,Saints-Anges,26010,0,[]
Sainte-Marie,8180109,saintemarie,Sainte-Marie,26030,1,"[{'name': 'Mikes', 'type': 'restaurant'}]"
Saint-Elzéar,8180110,saintelzear,Saint-Elzéar,5050,0,[]
Scott,8180112,scott,Scott,26048,0,[]
Sainte-Hénédine,8180113,saintehenedine,Sainte-Hénédine,26040,0,[]
Saint-Isidore,8180114,saintisidore,Saint-Isidore,67040,0,[]
Saint-Bernard,8180115,saintbernard,Saint-Bernard,26055,1,"[{'name': 'Club de motoneige et VTT de Saint-Bernard', 'type': 'pub'}]"
Saint-Lambert-de-Lauzon,8180116,saintlambertdelauzon,Saint-Lambert-de-Lauzon,26070,1,"[{'name': 'Coin du Passant', 'type': 'restaurant'}]"
Armagh,8180267,armagh,Armagh,19037,0,[]
Saint-Nérée-de-Bellechasse,8180268,saintnereedebellechasse,Saint-Nérée-de-Bellechasse,19045,0,[]
Saint-Raphaël,8180269,saintraphael,Saint-Raphaël,19082,0,[]
La Durantaye,8180270,ladurantaye,La Durantaye,19090,0,[]
Saint-Vallier,8180271,saintvallier,Saint-Vallier,19117,0,[]
Saint-Michel-de-Bellechasse,8180272,saintmicheldebellechasse,Saint-Michel-de-Bellechasse,19110,1,"[{'name': 'Le Quai Resto-Pub', 'type': 'restaurant'}]"
Beaumont,8180273,beaumont,Beaumont,19105,0,[]
Saint-Charles-de-Bellechasse,8180274,saintcharlesdebellechasse,Saint-Charles-de-Bellechasse,19097,0,[]
Saint-Gervais,8180275,saintgervais,Saint-Gervais,19075,0,[]
Saint-Lazare-de-Bellechasse,8180276,saintlazaredebellechasse,Saint-Lazare-de-Bellechasse,19050,0,[]
Saint-Damien-de-Buckland,8180277,saintdamiendebuckland,Saint-Damien-de-Buckland,19030,0,[]
Saint-Philémon,8180278,saintphilemon,Saint-Philémon,19005,0,[]
Notre-Dame-Auxiliatrice-de-Buckland,8180279,notredameauxiliatricedebuckland,Notre-Dame-Auxiliatrice-de-Buckland,19010,1,"[{'name': 'Microbrasserie de Bellechasse et Pub de la Contrée', 'type': 'pub'}]"
Honfleur,8180280,honfleur,Honfleur,19070,0,[]
Saint-Nazaire-de-Dorchester,8180281,saintnazairededorchester,Saint-Nazaire-de-Dorchester,19015,0,[]
Saint-Léon-de-Standon,8180282,saintleondestandon,Saint-Léon-de-Standon,19020,0,[]
Saint-Malachie,8180283,saintmalachie,Saint-Malachie,19025,0,[]
Sainte-Claire,8180284,sainteclaire,Sainte-Claire,19055,2,"[{'name': 'La bouchée double', 'type': 'restaurant'}, {'name': 'Resto Laliberté', 'type': 'restaurant'}]"
Saint-Anselme,8180285,saintanselme,Saint-Anselme,19062,0,[]
Saint-Henri,8180286,sainthenri,Saint-Henri,19068,0,[]
Berthier-sur-Mer,8188523,berthiersurmer,Berthier-sur-Mer,18065,1,"[{'name': ""L'Arrêt-Stop"", 'type': 'restaurant'}]"
Saint-Antoine-de-l'Isle-aux-Grues,8188524,saintantoinedelisleauxgrues,Saint-Antoine-de-l'Isle-aux-Grues,18070,0,[]
Montmagny,8188525,montmagny,Montmagny,18050,4,"[{'name': 'Restaurant À la Rive', 'type': 'restaurant'}, {'name': 'Restaurant Bangkok', 'type': 'restaurant'}, {'name': 'Colosse Smokehouse', 'type': 'restaurant'}, {'name': 'Restaurant La Couvée', 'type': 'restaurant'}]"
Cap-Saint-Ignace,8188526,capsaintignace,Cap-Saint-Ignace,18045,1,"[{'name': 'Restaurant Bar Le 51', 'type': 'restaurant'}]"
L'Islet,8188527,lislet,L'Islet,17078,1,"[{'name': 'Bar Terrasse Sandwicherie', 'type': 'restaurant'}]"
Saint-Roch-des-Aulnaies,8188529,saintrochdesaulnaies,Saint-Roch-des-Aulnaies,17065,2,"[{'name': 'Casse-croûte LA BARAQUE', 'type': 'restaurant'}, {'name': 'Le Fromageur', 'type': 'restaurant'}]"
Saint-Jean-Port-Joli,8188530,saintjeanportjoli,Saint-Jean-Port-Joli,17070,4,"[{'name': 'Pub Ras L’Bock', 'type': 'bar'}, {'name': 'Bistro OK', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Restaurant Pizzéria Porto Bellissimo', 'type': 'restaurant'}]"
Rivière-du-Loup,8189523,riviereduloup,Rivière-du-Loup,12072,24,"[{'name': 'Iberville', 'type': 'bar'}, {'name': 'Le monroe', 'type': 'bar'}, {'name': ""La P'tite Grenouille"", 'type': 'bar'}, {'name': 'Délice Phnom Penh', 'type': 'restaurant'}, {'name': 'Les Jardins de Lotus', 'type': 'restaurant'}, {'name': 'Yuzu sushi', 'type': 'restaurant'}, {'name': 'FuXing', 'type': 'restaurant'}, {'name': 'St-Hubert', 'type': 'restaurant'}, {'name': 'Symposium', 'type': 'restaurant'}, {'name': ""L'estaminet"", 'type': 'restaurant'}, {'name': ""Café l'innocent"", 'type': 'restaurant'}, {'name': 'Casse-croûte la Licorne', 'type': 'restaurant'}, {'name': 'Le Taxi', 'type': 'restaurant'}, {'name': 'La Porte Arrière', 'type': 'restaurant'}, {'name': 'Restaurant Normandin Rivière-du-Loup', 'type': 'restaurant'}, {'name': ""Snack Bar D'Amours"", 'type': 'restaurant'}, {'name': 'Restaurant Dixie Lee', 'type': 'restaurant'}, {'name': 'Restaurant Le Saint-Patrice', 'type': 'restaurant'}, {'name': 'Boréal Univers Gourmand', 'type': 'restaurant'}, {'name': 'Le loft', 'type': 'pub'}, {'name': 'Aux Fous Brassant', 'type': 'pub'}, {'name': ""L'Hôte Bar"", 'type': 'pub'}, {'name': 'Super Bar', 'type': 'pub'}, {'name': 'Le triangle', 'type': 'pub'}]"
Saint-Alexandre-de-Kamouraska,8189524,saintalexandredekamouraska,Saint-Alexandre-de-Kamouraska,14035,0,[]
Sainte-Hélène-de-Kamouraska,8189525,saintehelenedekamouraska,Sainte-Hélène-de-Kamouraska,14025,0,[]
Saint-Joseph-de-Kamouraska,8189526,saintjosephdekamouraska,Saint-Joseph-de-Kamouraska,14030,0,[]
Tourville,8189527,tourville,Tourville,17035,0,[]
Notre-Dame-du-Rosaire,8189528,notredamedurosaire,Notre-Dame-du-Rosaire,18040,0,[]
Sainte-Euphémie-sur-Rivière-du-Sud,8189529,sainteeuphemiesurrivieredusud,Sainte-Euphémie-sur-Rivière-du-Sud,18035,0,[]
Saint-Pierre-de-la-Rivière-du-Sud,8189530,saintpierredelarivieredusud,Saint-Pierre-de-la-Rivière-du-Sud,18055,0,[]
Saint-François-de-la-Rivière-du-Sud,8189531,saintfrancoisdelarivieredusud,Saint-François-de-la-Rivière-du-Sud,18060,0,[]
Saint-Damase-de-l'Islet,8189532,saintdamasedelislet,Saint-Damase-de-L'Islet,17040,0,[]
Sainte-Louise,8189533,saintelouise,Sainte-Louise,17060,0,[]
Saint-Aubert,8189534,saintaubert,Saint-Aubert,17055,1,"[{'name': 'Casse-Croûte Chez Line', 'type': 'restaurant'}]"
Saint-Cyrille-de-Lessard,8189535,saintcyrilledelessard,Saint-Cyrille-de-Lessard,17045,0,[]
Saint-Camille-de-Lellis,8191113,saintcamilledelellis,Saint-Camille-de-Lellis,28070,2,"[{'name': 'Restaurant Le Camillois', 'type': 'restaurant'}, {'name': 'Casse-Croûte Chez Hilda', 'type': 'restaurant'}]"
Saint-Cyprien,8191114,saintcyprien,Saint-Cyprien,28040,0,[]
Saint-Louis-de-Gonzague,8191115,saintlouisdegonzague,Saint-Louis-de-Gonzague,28035,0,[]
Sainte-Aurélie,8191116,sainteaurelie,Sainte-Aurélie,28015,0,[]
Saint-Zacharie,8191117,saintzacharie,Saint-Zacharie,28005,0,[]
Saint-Fabien-de-Panet,8194984,saintfabiendepanet,Saint-Fabien-de-Panet,18015,4,"[{'name': 'Le Montagnard', 'type': 'bar'}, {'name': 'Le Gourmet', 'type': 'restaurant'}, {'name': 'Resto le St Fab', 'type': 'restaurant'}, {'name': 'Ti-Guy', 'type': 'pub'}]"
Saint-Paul-de-Montminy,8194985,saintpauldemontminy,Saint-Paul-de-Montminy,18030,0,[]
Sainte-Apolline-de-Patton,8195805,sainteapollinedepatton,Sainte-Apolline-de-Patton,18025,0,[]
Saint-Marcel,8195806,saintmarcel,Saint-Marcel,17020,1,"[{'name': ""L'Ancien Presbytère"", 'type': 'restaurant'}]"
Lac-Etchemin,8199036,lacetchemin,Lac-Etchemin,28053,1,"[{'name': 'Restaurant Bistro Jos Blo', 'type': 'restaurant'}]"
Sainte-Justine,8199037,saintejustine,Sainte-Justine,28045,3,"[{'name': 'Resto-pub El-Toro', 'type': 'restaurant'}, {'name': 'Resto-Centre', 'type': 'restaurant'}, {'name': ""Restaurant l'Incognito"", 'type': 'restaurant'}]"
Saint-Luc-de-Bellechasse,8199038,saintlucdebellechasse,Saint-Luc-de-Bellechasse,28060,0,[]
Sainte-Sabine,8199039,saintesabine,Sainte-Sabine,46105,0,[]
Saint-Magloire,8199040,saintmagloire,Saint-Magloire,28075,1,"[{'name': 'Bar Moderne', 'type': 'bar'}]"
Sainte-Lucie-de-Beauregard,8201830,sainteluciedebeauregard,Sainte-Lucie-de-Beauregard,18020,0,[]
Sainte-Félicité,8201831,saintefelicite,Sainte-Félicité,17025,0,[]
Sainte-Perpétue,8201832,sainteperpetue,Sainte-Perpétue,50050,0,[]
Saint-Prosper,8201833,saintprosper,Saint-Prosper,28020,0,[]
Sainte-Rose-de-Watford,8201834,sainterosedewatford,Sainte-Rose-de-Watford,28030,0,[]
Saint-Benjamin,8201835,saintbenjamin,Saint-Benjamin,28025,0,[]
Donnacona,8205571,donnacona,Donnacona,34025,5,"[{'name': 'Pizzéria Paquet', 'type': 'restaurant'}, {'name': 'Normandin', 'type': 'restaurant'}, {'name': 'Fusée', 'type': 'restaurant'}, {'name': 'ThaiZone', 'type': 'restaurant'}, {'name': ""L'Épicière de comté"", 'type': 'restaurant'}]"
Pont-Rouge,8205572,pontrouge,Pont-Rouge,34017,6,"[{'name': 'Buffet Central', 'type': 'restaurant'}, {'name': 'Sushi Nagano', 'type': 'restaurant'}, {'name': 'Pizza 4 saisons', 'type': 'restaurant'}, {'name': 'Farzo Pizza', 'type': 'restaurant'}, {'name': 'Le Calvados', 'type': 'restaurant'}, {'name': 'La Micro', 'type': 'pub'}]"
Neuville,8205573,neuville,Neuville,34007,0,[]
Saint-Omer,8216424,saintomer,Saint-Omer,17005,0,[]
Saint-Pamphile,8216425,saintpamphile,Saint-Pamphile,17010,0,[]
Saint-Adalbert,8216426,saintadalbert,Saint-Adalbert,17015,0,[]
Lac-Frontière,8216427,lacfrontiere,Lac-Frontière,18010,0,[]
Saint-Just-de-Bretenières,8216428,saintjustdebretenieres,Saint-Just-de-Bretenières,18005,2,"[{'name': 'Le Forestier', 'type': 'restaurant'}, {'name': ""Au Bois d'Or"", 'type': 'restaurant'}]"
Mont-Carmel,8217847,montcarmel,Mont-Carmel,14005,0,[]
Saint-Pacôme,8217848,saintpacome,Saint-Pacôme,14070,0,[]
Saint-Gabriel-Lalemant,8217849,saintgabriellalemant,Saint-Gabriel-Lalemant,14075,0,[]
Essipit innuat / Innus Essipit,8218645,innusessipit,#N/A,#N/A,0,[]
Saint-Philippe-de-Néri,8223958,saintphilippedeneri,Saint-Philippe-de-Néri,14060,0,[]
Saint-Antonin,8223959,saintantonin,Saint-Antonin,12015,1,"[{'name': 'Irving', 'type': 'restaurant'}]"
Saint-Modeste,8223960,saintmodeste,Saint-Modeste,12020,0,[]
Pohénégamook,8223961,pohenegamook,Pohénégamook,13095,1,"[{'name': 'Microbrasserie Le Secret des Dieux', 'type': 'pub'}]"
Saint-Athanase,8223962,saintathanase,Saint-Athanase,13100,0,[]
Saint-Bruno-de-Kamouraska,8223963,saintbrunodekamouraska,Saint-Bruno-de-Kamouraska,14010,0,[]
Saint-Pascal,8223964,saintpascal,Saint-Pascal,14018,2,"[{'name': 'Resto Le Bec Fin', 'type': 'restaurant'}, {'name': 'Restaurant La Montagne', 'type': 'restaurant'}]"
Saint-Donat,8226225,saintdonat,Saint-Donat,62060,0,[]
Sainte-Luce,8226226,sainteluce,Sainte-Luce,9092,1,"[{'name': ""Café Bistro L'Anse-aux-Coques"", 'type': 'restaurant'}]"
Cacouna,8227654,cacouna,Cacouna,12057,0,[]
Saint-Arsène,8227655,saintarsene,Saint-Arsène,12065,0,[]
Saint-Épiphane,8227656,saintepiphane,Saint-Épiphane,12030,0,[]
Saint-François-Xavier-de-Viger,8227657,saintfrancoisxavierdeviger,Saint-François-Xavier-de-Viger,12025,0,[]
Saint-Hubert-de-Rivière-du-Loup,8227658,sainthubertderiviereduloup,Saint-Hubert-de-Rivière-du-Loup,12010,0,[]
Saint-Honoré-de-Témiscouata,8228145,sainthonoredetemiscouata,Saint-Honoré-de-Témiscouata,13090,0,[]
L'Isle-Verte,8228146,lisleverte,L'Isle-Verte,12043,0,[]
Notre-Dame-des-Sept-Douleurs,8228147,notredamedesseptdouleurs,Notre-Dame-des-Sept-Douleurs,12045,0,[]
Saint-Jean-de-Dieu,8228418,saintjeandedieu,Saint-Jean-de-Dieu,11010,1,"[{'name': 'Restaurant Le Gueuleton', 'type': 'restaurant'}]"
Sainte-Rita,8228419,sainterita,Sainte-Rita,11015,0,[]
Sainte-Françoise,8228421,saintefrancoise,Sainte-Françoise,38035,0,[]
Notre-Dame-des-Neiges,8228422,notredamedesneiges,Notre-Dame-des-Neiges,11045,1,"[{'name': 'Resto des Basques', 'type': 'restaurant'}]"
Saint-Éloi,8228423,sainteloi,Saint-Éloi,11035,0,[]
Saint-Clément,8228424,saintclement,Saint-Clément,11005,1,"[{'name': 'Au Petit Régal', 'type': 'restaurant'}]"
Saint-Paul-de-la-Croix,8228425,saintpauldelacroix,Saint-Paul-de-la-Croix,12035,0,[]
Trois-Pistoles,8228426,troispistoles,Trois-Pistoles,11040,1,"[{'name': 'Le Caveau', 'type': 'pub'}]"
Saint-Michel-du-Squatec,8228985,saintmicheldusquatec,Saint-Michel-du-Squatec,13065,1,"[{'name': 'Le Saint-Michel', 'type': 'restaurant'}]"
Saint-Cyprien,8228986,saintcyprien,Saint-Cyprien,28040,0,[]
Témiscouata-sur-le-Lac,8228987,temiscouatasurlelac,Témiscouata-sur-le-Lac,13073,8,"[{'name': 'Bar 101 (2010)', 'type': 'bar'}, {'name': 'Bar La Discrétion enr.', 'type': 'bar'}, {'name': 'Discothèque Le Sab', 'type': 'bar'}, {'name': 'Restaurant Bistro Duc.', 'type': 'restaurant'}, {'name': 'Pizzéria Tante Lou', 'type': 'restaurant'}, {'name': 'Auberge sur le lac Témiscouata', 'type': 'restaurant'}, {'name': 'Café Le Quai Des Brumes', 'type': 'pub'}, {'name': 'Le Pub Du Lac', 'type': 'pub'}]"
Saint-Elzéar-de-Témiscouata,8228988,saintelzeardetemiscouata,Saint-Elzéar-de-Témiscouata,13085,0,[]
Saint-Pierre-de-Lamy,8228989,saintpierredelamy,Saint-Pierre-de-Lamy,13075,0,[]
Saint-Louis-du-Ha! Ha!,8228990,saintlouisduhaha,Saint-Louis-du-Ha! Ha!,13080,0,[]
Saint-Médard,8228991,saintmedard,Saint-Médard,11025,0,[]
Saint-Guy,8228992,saintguy,#N/A,#N/A,0,[]
